Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
384090,Fulfilment en Proceso,2020-07-30T00:41:57.286Z,15277713,1,255.2
384090,Fulfilment en Proceso,2020-07-30T00:41:57.286Z,40155042,1,321.3
384090,Fulfilment en Proceso,2020-07-30T00:41:57.286Z,40590790,1,291.2
384090,Fulfilment en Proceso,2020-07-30T00:41:57.286Z,40622032,1,156
384090,Fulfilment en Proceso,2020-07-30T00:41:57.286Z,40622133,1,116
384090,Fulfilment en Proceso,2020-07-30T00:41:57.286Z,40617930,1,316
383681,Fulfilment con Cancelacion,2020-07-29T23:05:51.373Z,40561428,1,316
383642,Fulfilment en Proceso,2020-07-29T22:56:08.018Z,36619410,1,239.4
383201,Solicitud de Devolución Iniciada,2020-07-29T21:09:54.112Z,40574385,1,236
383201,Solicitud de Devolución Iniciada,2020-07-29T21:09:54.112Z,40574383,1,236
383146,Fulfilment en Proceso,2020-07-29T20:55:10.066Z,40515714,1,279.6
383033,Fulfilment con Cancelacion,2020-07-29T20:27:33.336Z,40878537,1,116
383033,Fulfilment con Cancelacion,2020-07-29T20:27:33.336Z,40702910,1,236
383033,Fulfilment con Cancelacion,2020-07-29T20:27:33.336Z,40874834,1,263.2
383033,Fulfilment con Cancelacion,2020-07-29T20:27:33.336Z,40561298,1,119.7
383033,Fulfilment con Cancelacion,2020-07-29T20:27:33.336Z,40547799,1,196
383033,Fulfilment con Cancelacion,2020-07-29T20:27:33.336Z,39390831,1,654
383033,Fulfilment con Cancelacion,2020-07-29T20:27:33.336Z,40622086,1,116
382818,Fulfilment en Proceso,2020-07-29T19:29:46.439Z,40674367,1,595
382818,Fulfilment en Proceso,2020-07-29T19:29:46.439Z,40612453,1,1075
382818,Fulfilment en Proceso,2020-07-29T19:29:46.439Z,40610855,1,956
382483,Fulfilment con Cancelacion,2020-07-29T18:12:02.019Z,40792533,1,996
382209,Orden con Cancelacion,2020-07-29T17:14:01.554Z,40872595,1,119.4
382209,Orden con Cancelacion,2020-07-29T17:14:01.554Z,40606074,1,227.6
382209,Orden con Cancelacion,2020-07-29T17:14:01.554Z,40951817,1,269.4
382209,Orden con Cancelacion,2020-07-29T17:14:01.554Z,40872586,1,119.4
382209,Orden con Cancelacion,2020-07-29T17:14:01.554Z,40516698,1,299.4
382209,Orden con Cancelacion,2020-07-29T17:14:01.554Z,40630333,1,215.7
382209,Orden con Cancelacion,2020-07-29T17:14:01.554Z,40516684,1,287.4
382129,Cancelado,2020-07-29T16:54:17.819Z,40676159,1,1147.2
381935,Solicitud de Devolución Iniciada,2020-07-29T16:12:05.176Z,40511120,1,399
381935,Solicitud de Devolución Iniciada,2020-07-29T16:12:05.176Z,40508156,1,395.52
381875,Fulfilment en Proceso,2020-07-29T15:57:38.743Z,40574108,1,597
381875,Fulfilment en Proceso,2020-07-29T15:57:38.743Z,40521481,1,1076
381875,Fulfilment en Proceso,2020-07-29T15:57:38.743Z,40656682,1,417
381875,Fulfilment en Proceso,2020-07-29T15:57:38.743Z,40624335,1,594
381875,Fulfilment en Proceso,2020-07-29T15:57:38.743Z,40855009,1,476
381875,Fulfilment en Proceso,2020-07-29T15:57:38.743Z,40624317,1,534
381875,Fulfilment en Proceso,2020-07-29T15:57:38.743Z,40953659,1,1520
381664,Fulfilment con Cancelacion,2020-07-29T15:02:11.978Z,40494643,1,239.52
381664,Fulfilment con Cancelacion,2020-07-29T15:02:11.978Z,40494671,1,287.52
381409,Cancelado,2020-07-29T08:03:56.189Z,40519991,1,159.6
381409,Cancelado,2020-07-29T08:03:56.189Z,40592321,1,492.24
381222,Fulfilment en Proceso,2020-07-29T05:23:55.727Z,40767717,1,2163
381109,Fulfilment en Proceso,2020-07-29T04:53:00.422Z,40657428,1,264
381109,Fulfilment en Proceso,2020-07-29T04:53:00.422Z,40228181,1,859.2
381109,Fulfilment en Proceso,2020-07-29T04:53:00.422Z,40517094,1,516
380989,Fulfilment con Cancelacion,2020-07-29T04:30:44.547Z,40658397,1,359.6
380989,Fulfilment con Cancelacion,2020-07-29T04:30:44.547Z,40558753,1,184.24
