Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1189886,1001933323,1842005,Recolectado,2021-02-19T19:00:18.174Z,
1189860,3001933328,1841960,Recolectado,2021-02-19T18:52:05.215Z,
1189854,3001933202,1841953,Recolectado,2021-02-19T18:50:20.560Z,
1189823,3001933306,1841915,Recolectado,2021-02-19T18:44:36.195Z,
1189756,1001933148,1841827,Recolectado,2021-02-19T18:19:56.420Z,
1189748,1001933121,1841815,Recolectado,2021-02-19T18:15:38.363Z,
1189748,1001933121,1841814,Recolectado,2021-02-19T18:15:37.166Z,
1189744,1001933098,1841812,Recolectado,2021-02-19T18:15:14.468Z,
1189744,1001933098,1841811,Recolectado,2021-02-19T18:15:12.547Z,
1189730,1001933102,1841789,Recolectado,2021-02-19T18:06:32.012Z,
1189715,2001933029,1841769,Recolectado,2021-02-19T18:00:34.761Z,
1189708,3001932919,1841752,Recolectado,2021-02-19T18:00:06.730Z,
1189690,3001933016,1841730,Recolectado,2021-02-19T17:53:32.424Z,
1189682,1001933049,1841720,Recolectado,2021-02-19T17:48:48.403Z,
1189677,3001933044,1841714,Recolectado,2021-02-19T17:46:25.630Z,
1189654,3001932915,1841685,Recolectado,2021-02-19T17:37:26.256Z,
1189610,1001932952,1841631,Recolectado,2021-02-19T17:23:08.360Z,
1189609,1001932866,1841628,Recolectado,2021-02-19T17:23:05.788Z,
1189604,1001932861,1841623,Recolectado,2021-02-19T17:20:52.846Z,
1189603,1001932947,1841622,Recolectado,2021-02-19T17:20:25.855Z,
1189592,1001932847,1841604,Recolectado,2021-02-19T17:16:14.751Z,
1189586,1001932724,1841599,Recolectado,2021-02-19T17:16:07.995Z,
1189572,1001932734,1841584,Recolectado,2021-02-19T17:10:47.026Z,
1189517,1001932796,1841512,Recolectado,2021-02-19T16:55:07.450Z,
1189504,3001932777,1841495,Recolectado,2021-02-19T16:50:29.883Z,
1189495,1001932747,1841490,Recolectado,2021-02-19T16:46:12.142Z,
1189484,3001932690,1841473,Recolectado,2021-02-19T16:43:03.329Z,
1189465,1001932679,1841447,Recolectado,2021-02-19T16:33:35.307Z,
1189422,3001932600,1841392,Recolectado,2021-02-19T16:18:54.954Z,
1189393,1001932578,1841353,Recolectado,2021-02-19T16:11:32.000Z,
1189375,1001932562,1841331,Recolectado,2021-02-19T16:06:33.207Z,
1189353,3001932523,1841294,Recolectado,2021-02-19T16:00:37.796Z,
1189325,3001932524,1841264,Recolectado,2021-02-19T15:47:24.922Z,
1189312,3001932514,1841249,Recolectado,2021-02-19T15:40:52.728Z,
1189305,3001932509,1841242,Recolectado,2021-02-19T15:35:07.383Z,
1189283,1001932496,1841216,Recolectado,2021-02-19T15:27:06.755Z,
1189271,1001932389,1841201,Recolectado,2021-02-19T15:20:39.698Z,
1189264,1001932475,1841194,Recolectado,2021-02-19T15:18:19.664Z,
1189245,1001932382,1841169,Recolectado,2021-02-19T15:14:40.270Z,
1189240,3001932377,1841164,Recolectado,2021-02-19T15:12:26.755Z,
1189161,3001932286,1841069,Recolectado,2021-02-19T14:21:19.015Z,
1189081,3001932222,1840970,Recolectado,2021-02-19T12:07:31.938Z,
1189040,1001932174,1840914,Recolectado,2021-02-19T08:30:04.617Z,
1188932,3001931711,1840774,Recolectado,2021-02-19T06:19:36.671Z,
1188925,3001931859,1840765,Recolectado,2021-02-19T06:15:52.019Z,
1188898,3001931810,1840720,Recolectado,2021-02-19T05:45:08.373Z,
1188799,1001931652,1840588,Recolectado,2021-02-19T04:58:01.822Z,
1188783,1001931645,1840568,Recolectado,2021-02-19T04:48:48.242Z,
1188779,3001931643,1840564,Recolectado,2021-02-19T04:47:29.669Z,
1188765,1001931577,1840539,Recolectado,2021-02-19T04:45:04.992Z,
1188735,1001931423,1840500,Recolectado,2021-02-19T04:33:10.774Z,
1188723,1001931418,1840484,Recolectado,2021-02-19T04:27:51.186Z,
1188687,1001931543,1840442,Recolectado,2021-02-19T04:14:16.351Z,
1188670,3001931521,1840413,Recolectado,2021-02-19T04:05:51.553Z,
1188670,3001931521,1840412,Recolectado,2021-02-19T04:05:48.114Z,
1188637,1001931489,1840370,Recolectado,2021-02-19T03:47:04.669Z,
1188552,1001931351,1840266,Recolectado,2021-02-19T03:17:45.701Z,
1188531,3001931348,1840236,Recolectado,2021-02-19T03:11:10.621Z,
1188519,1001931342,1840222,Recolectado,2021-02-19T03:02:22.317Z,
1188500,1001931260,1840198,Recolectado,2021-02-19T02:55:13.386Z,
1188459,1001931226,1840147,Recolectado,2021-02-19T02:39:21.623Z,
1188449,1001931215,1840134,Recolectado,2021-02-19T02:34:17.918Z,
1188441,3001931162,1840124,Recolectado,2021-02-19T02:31:06.449Z,
1188415,1001931169,1840095,Recolectado,2021-02-19T02:18:55.347Z,
1188413,1001930991,1840093,Recolectado,2021-02-19T02:17:25.456Z,
1188343,1001931108,1840011,Recolectado,2021-02-19T01:51:59.466Z,
1188288,3001931041,1839926,Recolectado,2021-02-19T01:29:03.039Z,
1188288,3001931041,1839925,Recolectado,2021-02-19T01:29:00.481Z,
1188264,3001930733,1839875,Recolectado,2021-02-19T01:23:44.865Z,
1188252,2001930907,1839841,Recolectado,2021-02-19T01:18:36.464Z,
1188226,1001930715,1839788,Recolectado,2021-02-19T01:12:00.055Z,
1180305,1001919024,1839708,Recolectado,2021-02-19T00:56:44.645Z,
1188170,3001930831,1839679,Recolectado,2021-02-19T00:51:41.414Z,
1188167,1001930826,1839671,Recolectado,2021-02-19T00:50:11.217Z,
1188150,1001930667,1839639,Recolectado,2021-02-19T00:46:06.066Z,
1188154,1001930797,1839638,Recolectado,2021-02-19T00:46:06.013Z,
1188105,1001930777,1839566,Recolectado,2021-02-19T00:25:42.846Z,
1188071,3001930744,1839509,Recolectado,2021-02-19T00:12:48.031Z,
1188051,1001930637,1839482,Recolectado,2021-02-19T00:03:19.592Z,
1182198,3001921719,1839481,Recolectado,2021-02-19T00:03:03.665Z,
1188001,2001930417,1839405,Recolectado,2021-02-18T23:44:55.441Z,
1188000,3001930416,1839403,Recolectado,2021-02-18T23:44:05.361Z,
1187988,3001930561,1839387,Recolectado,2021-02-18T23:40:16.279Z,
1187967,1001930403,1839364,Recolectado,2021-02-18T23:34:08.324Z,
1187950,2001930399,1839343,Recolectado,2021-02-18T23:30:22.870Z,
1187915,3001930361,1839289,Recolectado,2021-02-18T23:16:07.135Z,
1187907,3001930382,1839281,Recolectado,2021-02-18T23:13:10.664Z,
1187903,1001930482,1839274,Recolectado,2021-02-18T23:10:46.645Z,
1187889,3001930370,1839253,Recolectado,2021-02-18T23:05:22.855Z,
1187851,1001930306,1839187,Recolectado,2021-02-18T22:52:36.172Z,
1187783,3001930112,1839084,Recolectado,2021-02-18T22:30:09.047Z,
1187743,3001930076,1839026,Recolectado,2021-02-18T22:16:06.896Z,
1187723,1001930084,1839001,Recolectado,2021-02-18T22:12:07.169Z,
1187708,1001930156,1838977,Recolectado,2021-02-18T22:05:46.732Z,
1187682,1001930029,1838940,Recolectado,2021-02-18T21:57:56.948Z,
1187676,1001930056,1838935,Recolectado,2021-02-18T21:56:23.412Z,
1187670,1001930004,1838928,Recolectado,2021-02-18T21:52:42.217Z,
1187640,2001929950,1838884,Recolectado,2021-02-18T21:42:51.876Z,
1187594,3001929809,1838829,Recolectado,2021-02-18T21:25:39.678Z,
1187591,3001929908,1838825,Recolectado,2021-02-18T21:24:24.984Z,
1187587,3001929903,1838820,Recolectado,2021-02-18T21:23:50.451Z,
1187575,3001929892,1838805,Recolectado,2021-02-18T21:19:37.920Z,
1187574,1001929800,1838802,Recolectado,2021-02-18T21:19:19.657Z,
1187542,1001929781,1838764,Recolectado,2021-02-18T21:06:35.292Z,
1187542,1001929781,1838763,Recolectado,2021-02-18T21:06:33.470Z,
1187528,2001929769,1838746,Recolectado,2021-02-18T21:01:35.953Z,
1187483,1001929712,1838678,Recolectado,2021-02-18T20:48:18.489Z,
1187470,3001929515,1838670,Recolectado,2021-02-18T20:46:18.872Z,
1187470,3001929515,1838668,Recolectado,2021-02-18T20:46:17.575Z,
1187437,1001929667,1838618,Recolectado,2021-02-18T20:35:19.676Z,
1187415,1001929493,1838589,Recolectado,2021-02-18T20:31:05.410Z,
1187413,1001929651,1838587,Recolectado,2021-02-18T20:30:42.266Z,
1187408,1001929643,1838581,Recolectado,2021-02-18T20:28:41.311Z,
1187351,3001929391,1838487,Recolectado,2021-02-18T20:15:41.525Z,
1187327,3001929485,1838465,Recolectado,2021-02-18T20:12:18.746Z,
1187307,3001929548,1838440,Recolectado,2021-02-18T20:07:52.029Z,
1187292,1001929424,1838422,Recolectado,2021-02-18T20:03:12.346Z,
1187287,3001929418,1838415,Recolectado,2021-02-18T20:02:28.790Z,
1187254,1001929456,1838376,Recolectado,2021-02-18T19:58:44.309Z,
1187254,1001929456,1838375,Recolectado,2021-02-18T19:58:42.754Z,
1187212,1001929272,1838336,Recolectado,2021-02-18T19:46:17.236Z,
1187193,3001929320,1838301,Recolectado,2021-02-18T19:43:37.635Z,
1187178,2001929221,1838282,Recolectado,2021-02-18T19:40:42.475Z,
1187084,3001929152,1838168,Recolectado,2021-02-18T19:18:40.917Z,
1187084,3001929152,1838165,Recolectado,2021-02-18T19:18:35.139Z,
1187083,1001929153,1838163,Recolectado,2021-02-18T19:18:24.605Z,
1187055,3001929072,1838131,Recolectado,2021-02-18T19:14:15.954Z,
1187050,3001929065,1838125,Recolectado,2021-02-18T19:13:21.552Z,
1187044,1001929056,1838117,Recolectado,2021-02-18T19:10:38.822Z,
1187009,3001928865,1838057,Recolectado,2021-02-18T19:00:09.071Z,
1186990,3001928904,1838044,Recolectado,2021-02-18T18:55:15.143Z,
1186890,1001928813,1837901,Recolectado,2021-02-18T18:26:12.831Z,
1186888,3001928678,1837898,Recolectado,2021-02-18T18:24:41.848Z,
1186864,3001928663,1837870,Recolectado,2021-02-18T18:15:51.309Z,
1186861,3001928771,1837865,Recolectado,2021-02-18T18:15:20.059Z,
1186861,3001928771,1837862,Recolectado,2021-02-18T18:15:17.174Z,
1186841,1001928773,1837834,Recolectado,2021-02-18T18:08:56.957Z,
1186841,1001928773,1837833,Recolectado,2021-02-18T18:08:55.654Z,
1186781,1001928631,1837758,Recolectado,2021-02-18T17:54:10.309Z,
1186752,1001928609,1837717,Recolectado,2021-02-18T17:43:51.914Z,
1186752,1001928609,1837716,Recolectado,2021-02-18T17:43:50.516Z,
1186742,3001928595,1837700,Recolectado,2021-02-18T17:38:37.572Z,
1186682,3001928416,1837622,Recolectado,2021-02-18T17:15:09.044Z,
1186640,3001928465,1837574,Recolectado,2021-02-18T17:04:41.185Z,
1186599,1001928367,1837530,Recolectado,2021-02-18T16:51:33.478Z,
1186529,1001928301,1837444,Recolectado,2021-02-18T16:27:11.813Z,
1186523,1001928191,1837437,Recolectado,2021-02-18T16:24:50.413Z,
1186434,3001928100,1837335,Recolectado,2021-02-18T16:00:15.803Z,
1186434,3001928100,1837333,Recolectado,2021-02-18T16:00:14.603Z,
1186430,1001928102,1837322,Recolectado,2021-02-18T16:00:04.598Z,
1186426,3001928239,1837315,Recolectado,2021-02-18T15:57:41.919Z,
1186424,3001928237,1837312,Recolectado,2021-02-18T15:57:22.954Z,
1186402,1001928146,1837283,Recolectado,2021-02-18T15:46:15.963Z,
1186345,3001928063,1837209,Recolectado,2021-02-18T15:24:48.914Z,
1186315,3001928042,1837174,Recolectado,2021-02-18T15:14:03.467Z,
1186284,1001927888,1837135,Recolectado,2021-02-18T14:50:13.608Z,
1186271,1001927982,1837120,Recolectado,2021-02-18T14:38:22.525Z,
1186185,3001927847,1837021,Recolectado,2021-02-18T12:26:15.182Z,
1186179,1001927844,1837013,Recolectado,2021-02-18T11:32:29.138Z,
1186164,3001927778,1837000,Recolectado,2021-02-18T09:48:54.935Z,
1186152,1001927633,1836987,Recolectado,2021-02-18T08:31:05.236Z,
1186121,3001927713,1836948,Recolectado,2021-02-18T07:31:07.184Z,
1186103,3001927689,1836924,Recolectado,2021-02-18T07:00:07.156Z,
1186093,1001927693,1836916,Recolectado,2021-02-18T06:53:25.218Z,
1186059,3001927660,1836852,Recolectado,2021-02-18T06:27:37.383Z,
1186040,3001927639,1836813,Recolectado,2021-02-18T06:16:16.942Z,
1186036,1001927526,1836810,Recolectado,2021-02-18T06:16:06.958Z,
1186017,1001927556,1836783,Recolectado,2021-02-18T05:58:34.487Z,
1185997,1001927470,1836767,Recolectado,2021-02-18T05:46:20.278Z,
1185997,1001927470,1836766,Recolectado,2021-02-18T05:46:17.427Z,
1185997,1001927470,1836765,Recolectado,2021-02-18T05:46:16.211Z,
1185997,1001927470,1836764,Recolectado,2021-02-18T05:46:14.491Z,
1185997,1001927470,1836763,Recolectado,2021-02-18T05:46:13.208Z,
1186003,1001927548,1836762,Recolectado,2021-02-18T05:46:12.927Z,
1185959,3001927537,1836706,Recolectado,2021-02-18T05:25:05.382Z,
1185954,3001927333,1836699,Recolectado,2021-02-18T05:20:13.133Z,
1185946,1001927452,1836687,Recolectado,2021-02-18T05:16:17.235Z,
1185890,3001927404,1836619,Recolectado,2021-02-18T04:55:58.364Z,
1185859,1001927235,1836600,Recolectado,2021-02-18T04:46:17.496Z,
1185859,1001927235,1836599,Recolectado,2021-02-18T04:46:15.641Z,
1185859,1001927235,1836592,Recolectado,2021-02-18T04:46:11.685Z,
1185854,3001927376,1836577,Recolectado,2021-02-18T04:43:16.755Z,
1185809,3001927338,1836528,Recolectado,2021-02-18T04:29:43.301Z,
1185809,3001927338,1836527,Recolectado,2021-02-18T04:29:42.093Z,
1185783,1001927209,1836494,Recolectado,2021-02-18T04:21:41.252Z,
1185774,1001927197,1836484,Recolectado,2021-02-18T04:17:10.090Z,
1185742,1001927168,1836439,Recolectado,2021-02-18T04:05:17.765Z,
1185742,1001927168,1836437,Recolectado,2021-02-18T04:05:15.903Z,
1185742,1001927168,1836436,Recolectado,2021-02-18T04:05:12.639Z,
1185742,1001927168,1836435,Recolectado,2021-02-18T04:05:11.277Z,
1185736,3001927163,1836429,Recolectado,2021-02-18T04:02:43.785Z,
1185729,3001927157,1836419,Recolectado,2021-02-18T04:01:13.535Z,
1185726,3001927153,1836416,Recolectado,2021-02-18T04:00:34.452Z,
1185709,3001927027,1836391,Recolectado,2021-02-18T03:55:50.022Z,
1185708,1001927026,1836390,Recolectado,2021-02-18T03:55:37.906Z,
1185708,1001927026,1836389,Recolectado,2021-02-18T03:55:36.671Z,
1185696,1001927123,1836375,Recolectado,2021-02-18T03:49:28.893Z,
1185663,1001926994,1836327,Recolectado,2021-02-18T03:38:14.121Z,
1185638,2001927077,1836295,Recolectado,2021-02-18T03:30:09.000Z,
1185635,3001927073,1836290,Recolectado,2021-02-18T03:28:53.990Z,
1185631,1001927066,1836281,Recolectado,2021-02-18T03:25:49.003Z,
1185612,3001926938,1836259,Recolectado,2021-02-18T03:16:05.319Z,
1185602,1001926932,1836251,Recolectado,2021-02-18T03:14:56.515Z,
1185602,1001926932,1836250,Recolectado,2021-02-18T03:14:55.278Z,
1185597,1001926960,1836244,Recolectado,2021-02-18T03:12:09.683Z,
1185586,1001926949,1836230,Recolectado,2021-02-18T03:08:23.861Z,
1185561,1001926827,1836194,Recolectado,2021-02-18T03:00:04.742Z,
1185552,1001926734,1836185,Recolectado,2021-02-18T02:55:17.442Z,
1185544,2001926731,1836172,Recolectado,2021-02-18T02:52:07.840Z,
1185525,1001926702,1836148,Recolectado,2021-02-18T02:46:05.890Z,
1185520,3001926831,1836144,Recolectado,2021-02-18T02:43:06.424Z,
1185518,3001926829,1836142,Recolectado,2021-02-18T02:42:22.875Z,
1185516,3001926824,1836138,Recolectado,2021-02-18T02:41:09.336Z,
1185510,1001926714,1836128,Recolectado,2021-02-18T02:39:33.709Z,
1185505,1001926812,1836121,Recolectado,2021-02-18T02:38:26.499Z,
1185494,3001926798,1836098,Recolectado,2021-02-18T02:34:14.111Z,
1185494,3001926798,1836096,Recolectado,2021-02-18T02:34:11.354Z,
1185487,3001926755,1836067,Recolectado,2021-02-18T02:30:08.618Z,
1185483,3001926678,1836066,Recolectado,2021-02-18T02:30:08.064Z,
1185429,1001926606,1835987,Recolectado,2021-02-18T02:16:14.899Z,
1185429,1001926606,1835986,Recolectado,2021-02-18T02:16:13.515Z,
1185436,3001926627,1835981,Recolectado,2021-02-18T02:16:10.812Z,
1185437,3001926629,1835972,Recolectado,2021-02-18T02:16:07.979Z,
1185418,3001926635,1835944,Recolectado,2021-02-18T02:09:52.801Z,
1185416,3001926632,1835942,Recolectado,2021-02-18T02:08:18.606Z,
1185399,3001926656,1835919,Recolectado,2021-02-18T02:00:42.978Z,
1185392,1001926642,1835916,Recolectado,2021-02-18T02:00:16.396Z,
1185392,1001926642,1835915,Recolectado,2021-02-18T02:00:14.731Z,
1185381,1001926602,1835895,Recolectado,2021-02-18T01:56:27.511Z,
1185284,3001926502,1835733,Recolectado,2021-02-18T01:25:41.428Z,
1185267,3001926304,1835703,Recolectado,2021-02-18T01:19:17.658Z,
1185253,3001926468,1835678,Recolectado,2021-02-18T01:15:48.889Z,
1185246,1001926458,1835670,Recolectado,2021-02-18T01:12:21.999Z,
1185238,2001926446,1835661,Recolectado,2021-02-18T01:08:04.288Z,
1185236,1001926445,1835660,Recolectado,2021-02-18T01:07:40.988Z,
1185183,3001926386,1835587,Recolectado,2021-02-18T00:45:09.359Z,
1185137,1001926238,1835533,Recolectado,2021-02-18T00:31:17.256Z,
1185137,1001926238,1835530,Recolectado,2021-02-18T00:31:15.371Z,
1185137,1001926238,1835528,Recolectado,2021-02-18T00:31:14.125Z,
1185132,3001926257,1835509,Recolectado,2021-02-18T00:29:10.904Z,
1185127,3001926343,1835500,Recolectado,2021-02-18T00:24:50.167Z,
1185123,3001926251,1835495,Recolectado,2021-02-18T00:24:03.631Z,
1185082,1001926025,1835438,Recolectado,2021-02-18T00:08:33.174Z,
1185035,1001925993,1835359,Recolectado,2021-02-17T23:52:55.999Z,
1185035,1001925993,1835358,Recolectado,2021-02-17T23:52:54.293Z,
1184978,1001925968,1835276,Recolectado,2021-02-17T23:35:54.788Z,
1184964,3001926066,1835254,Recolectado,2021-02-17T23:31:11.203Z,
1184958,1001925948,1835249,Recolectado,2021-02-17T23:31:05.696Z,
1184877,3001925902,1835143,Recolectado,2021-02-17T23:00:39.342Z,
1184853,1001925883,1835102,Recolectado,2021-02-17T22:54:23.460Z,
1184437,1001925114,1835100,Recolectado,2021-02-17T22:54:02.344Z,
1184837,1001925866,1835079,Recolectado,2021-02-17T22:49:29.503Z,
1184833,1001925862,1835074,Recolectado,2021-02-17T22:48:58.690Z,
1184831,1001925860,1835072,Recolectado,2021-02-17T22:48:38.748Z,
1184822,1001925676,1835060,Recolectado,2021-02-17T22:46:06.809Z,
1184761,3001925791,1834968,Recolectado,2021-02-17T22:22:58.333Z,
1184760,3001925790,1834965,Recolectado,2021-02-17T22:22:37.040Z,
1184718,3001925643,1834902,Recolectado,2021-02-17T22:08:48.362Z,
1184648,3001925539,1834789,Recolectado,2021-02-17T21:46:06.930Z,
1184633,1001925546,1834777,Recolectado,2021-02-17T21:37:31.126Z,
1184622,2001925536,1834761,Recolectado,2021-02-17T21:34:29.103Z,
1184579,1001925449,1834706,Recolectado,2021-02-17T21:19:55.789Z,
1184575,3001925446,1834699,Recolectado,2021-02-17T21:18:01.864Z,
1184572,1001925382,1834696,Recolectado,2021-02-17T21:17:20.476Z,
1184547,1001925368,1834658,Recolectado,2021-02-17T21:12:24.109Z,
1184532,1001925350,1834639,Recolectado,2021-02-17T21:03:43.768Z,
1184505,3001925317,1834608,Recolectado,2021-02-17T20:52:12.768Z,
1184464,3001925284,1834561,Recolectado,2021-02-17T20:42:46.446Z,
1184448,3001925182,1834538,Recolectado,2021-02-17T20:32:06.848Z,
1184430,1001925257,1834517,Recolectado,2021-02-17T20:29:18.990Z,
1184416,1001925135,1834501,Recolectado,2021-02-17T20:21:30.371Z,
1184402,3001925065,1834476,Recolectado,2021-02-17T20:16:09.842Z,
1184395,1001925115,1834471,Recolectado,2021-02-17T20:15:39.572Z,
1184389,1001925105,1834464,Recolectado,2021-02-17T20:12:14.593Z,
1184364,3001925073,1834429,Recolectado,2021-02-17T20:04:09.029Z,
1184340,1001925055,1834400,Recolectado,2021-02-17T19:57:30.051Z,
1184335,1001925050,1834391,Recolectado,2021-02-17T19:55:12.948Z,
1184335,1001925050,1834390,Recolectado,2021-02-17T19:55:11.178Z,
1184330,1001925044,1834383,Recolectado,2021-02-17T19:53:38.457Z,
1184286,3001924885,1834319,Recolectado,2021-02-17T19:34:40.258Z,
1184256,1001924978,1834277,Recolectado,2021-02-17T19:29:35.337Z,
1184239,3001924958,1834252,Recolectado,2021-02-17T19:25:38.230Z,
1184232,1001924949,1834243,Recolectado,2021-02-17T19:23:07.215Z,
1184203,2001924825,1834202,Recolectado,2021-02-17T19:15:57.042Z,
1184194,1001924803,1834192,Recolectado,2021-02-17T19:12:25.312Z,
1184167,1001924762,1834157,Recolectado,2021-02-17T19:04:28.504Z,
1184143,3001924632,1834130,Recolectado,2021-02-17T18:59:51.410Z,
1184138,3001924630,1834124,Recolectado,2021-02-17T18:59:12.696Z,
1184134,1001924730,1834120,Recolectado,2021-02-17T18:57:40.132Z,
1184122,1001924624,1834104,Recolectado,2021-02-17T18:53:56.768Z,
1184117,1001924712,1834097,Recolectado,2021-02-17T18:53:09.619Z,
1184114,3001924708,1834093,Recolectado,2021-02-17T18:52:08.026Z,
1184100,1001924694,1834076,Recolectado,2021-02-17T18:48:26.017Z,
1184083,3001924681,1834055,Recolectado,2021-02-17T18:43:03.130Z,
1184059,1001924602,1834018,Recolectado,2021-02-17T18:36:14.765Z,
1184027,3001924487,1833970,Recolectado,2021-02-17T18:30:07.712Z,
1184000,2001924504,1833941,Recolectado,2021-02-17T18:21:42.731Z,
1183962,3001924469,1833896,Recolectado,2021-02-17T18:12:23.040Z,
1183930,3001924417,1833856,Recolectado,2021-02-17T18:00:10.778Z,
1183875,1001924390,1833793,Recolectado,2021-02-17T17:39:34.353Z,
1183818,3001924338,1833728,Recolectado,2021-02-17T17:21:30.559Z,
1183803,3001924113,1833708,Recolectado,2021-02-17T17:16:10.394Z,
1183801,1001924192,1833704,Recolectado,2021-02-17T17:16:06.907Z,
1183792,3001924215,1833692,Recolectado,2021-02-17T17:14:22.589Z,
1183775,3001924129,1833676,Recolectado,2021-02-17T17:11:02.251Z,
1183767,1001924179,1833667,Recolectado,2021-02-17T17:07:05.864Z,
1183767,1001924179,1833666,Recolectado,2021-02-17T17:07:02.532Z,
1183738,2001924157,1833630,Recolectado,2021-02-17T16:59:56.522Z,
1183737,1001924156,1833629,Recolectado,2021-02-17T16:59:50.575Z,
1183719,3001924035,1833609,Recolectado,2021-02-17T16:53:57.283Z,
1183681,1001923997,1833566,Recolectado,2021-02-17T16:38:29.523Z,
1183672,1001923983,1833556,Recolectado,2021-02-17T16:32:22.479Z,
1183621,1001923815,1833498,Recolectado,2021-02-17T16:15:15.717Z,
1183621,1001923815,1833497,Recolectado,2021-02-17T16:15:13.901Z,
1183619,1001923924,1833494,Recolectado,2021-02-17T16:14:40.248Z,
1183536,1001923717,1833389,Recolectado,2021-02-17T15:37:33.802Z,
1183526,1001923741,1833376,Recolectado,2021-02-17T15:31:22.680Z,
1183522,1001923688,1833369,Recolectado,2021-02-17T15:31:08.432Z,
1183518,2001923702,1833366,Recolectado,2021-02-17T15:30:39.680Z,
1183408,3001923579,1833226,Recolectado,2021-02-17T14:18:56.944Z,
1183381,3001923554,1833193,Recolectado,2021-02-17T13:55:45.404Z,
1183365,3001923479,1833175,Recolectado,2021-02-17T13:46:48.663Z,
1183365,3001923479,1833173,Recolectado,2021-02-17T13:46:46.933Z,
1183329,3001923401,1833137,Recolectado,2021-02-17T13:00:16.806Z,
1183329,3001923401,1833136,Recolectado,2021-02-17T13:00:14.840Z,
1183329,3001923401,1833135,Recolectado,2021-02-17T13:00:13.351Z,
1183290,3001923444,1833077,Recolectado,2021-02-17T08:43:18.756Z,
1183289,3001923353,1833076,Recolectado,2021-02-17T08:42:14.568Z,
1183281,1001923340,1833064,Recolectado,2021-02-17T08:15:26.054Z,
1183281,1001923340,1833063,Recolectado,2021-02-17T08:15:23.505Z,
1183281,1001923340,1833061,Recolectado,2021-02-17T08:15:19.144Z,
1183246,3001923308,1833011,Recolectado,2021-02-17T07:19:31.028Z,
1183232,3001923284,1832991,Recolectado,2021-02-17T07:05:47.253Z,
1183230,1001923277,1832989,Recolectado,2021-02-17T07:03:33.903Z,
1183220,3001923266,1832977,Recolectado,2021-02-17T06:56:04.618Z,
1183215,3001923118,1832970,Recolectado,2021-02-17T06:50:59.799Z,
1183193,3001923243,1832948,Recolectado,2021-02-17T06:37:28.025Z,
1183173,1001923231,1832924,Recolectado,2021-02-17T06:26:03.869Z,
1183173,1001923231,1832923,Recolectado,2021-02-17T06:26:02.638Z,
1183161,3001923201,1832904,Recolectado,2021-02-17T06:16:06.523Z,
1183118,3001923171,1832853,Recolectado,2021-02-17T05:44:05.060Z,
1183052,1001922996,1832761,Recolectado,2021-02-17T05:22:52.221Z,
1183044,3001922983,1832753,Recolectado,2021-02-17T05:19:16.702Z,
1183029,1001922914,1832731,Recolectado,2021-02-17T05:16:06.822Z,
1183005,3001922801,1832702,Recolectado,2021-02-17T05:08:34.661Z,
1182985,1001922935,1832674,Recolectado,2021-02-17T05:03:01.702Z,
1182980,3001922929,1832667,Recolectado,2021-02-17T05:01:09.034Z,
1182968,1001922857,1832651,Recolectado,2021-02-17T05:00:04.166Z,
1182915,1001922765,1832583,Recolectado,2021-02-17T04:43:26.605Z,
1182911,1001922763,1832579,Recolectado,2021-02-17T04:42:46.152Z,
1182898,1001922757,1832560,Recolectado,2021-02-17T04:40:36.261Z,
1182885,3001922842,1832545,Recolectado,2021-02-17T04:36:49.402Z,
1182868,1001922722,1832523,Recolectado,2021-02-17T04:33:18.543Z,
1182796,1001922655,1832424,Recolectado,2021-02-17T04:18:39.082Z,
1182791,3001922560,1832416,Recolectado,2021-02-17T04:16:11.641Z,
1182735,3001922504,1832342,Recolectado,2021-02-17T04:04:38.960Z,
1182729,1001922545,1832337,Recolectado,2021-02-17T04:02:52.193Z,
1182729,1001922545,1832336,Recolectado,2021-02-17T04:02:50.982Z,
1182729,1001922545,1832335,Recolectado,2021-02-17T04:02:49.622Z,
1182729,1001922545,1832334,Recolectado,2021-02-17T04:02:47.902Z,
1182729,1001922545,1832333,Recolectado,2021-02-17T04:02:46.655Z,
1182727,1001922542,1832331,Recolectado,2021-02-17T04:02:12.901Z,
1182727,1001922542,1832330,Recolectado,2021-02-17T04:02:11.315Z,
1182727,1001922542,1832329,Recolectado,2021-02-17T04:02:09.996Z,
1182725,1001922493,1832327,Recolectado,2021-02-17T04:01:33.518Z,
1182725,1001922493,1832326,Recolectado,2021-02-17T04:01:31.816Z,
1182710,3001922485,1832308,Recolectado,2021-02-17T03:58:37.673Z,
1182698,1001922468,1832291,Recolectado,2021-02-17T03:53:43.468Z,
1182698,1001922468,1832290,Recolectado,2021-02-17T03:53:41.727Z,
1182666,3001922444,1832247,Recolectado,2021-02-17T03:45:43.300Z,
1182655,3001922334,1832235,Recolectado,2021-02-17T03:43:14.587Z,
1182637,3001922312,1832210,Recolectado,2021-02-17T03:39:35.449Z,
1182611,1001922284,1832179,Recolectado,2021-02-17T03:33:53.498Z,
1182604,3001922279,1832172,Recolectado,2021-02-17T03:31:20.437Z,
1182581,1001922260,1832146,Recolectado,2021-02-17T03:27:27.635Z,
1182546,1001922219,1832096,Recolectado,2021-02-17T03:16:17.712Z,
1182546,1001922219,1832095,Recolectado,2021-02-17T03:16:16.185Z,
