Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
230132,Orden con Cancelacion,2020-06-26T02:13:50.756Z,40639422,1,249.5
230132,Orden con Cancelacion,2020-06-26T02:13:50.756Z,40621478,1,279.3
230035,Cancelado por Validacion,2020-06-26T01:54:15.759Z,40354095,1,221.4
230035,Cancelado por Validacion,2020-06-26T01:54:15.759Z,40276525,1,489.3
230035,Cancelado por Validacion,2020-06-26T01:54:15.759Z,40624738,1,395
230035,Cancelado por Validacion,2020-06-26T01:54:15.759Z,40354078,1,209.3
229992,Orden con Cancelacion,2020-06-26T01:46:03.658Z,40123992,1,799.2
229992,Orden con Cancelacion,2020-06-26T01:46:03.658Z,39909116,1,111.3
229642,Orden con Cancelacion,2020-06-26T00:45:21.703Z,40075359,1,2574.5
229642,Orden con Cancelacion,2020-06-26T00:45:21.703Z,40467177,1,3672
229642,Orden con Cancelacion,2020-06-26T00:45:21.703Z,40190471,1,2093
228857,Fulfilment con Cancelacion,2020-06-25T22:40:15.748Z,39693651,1,1899
228802,Orden con Cancelacion,2020-06-25T22:30:26.174Z,40958821,1,220
228802,Orden con Cancelacion,2020-06-25T22:30:26.174Z,40958843,1,240
225748,Solicitud de Devolución Iniciada,2020-06-25T04:46:39.103Z,36566090,1,111.2
225682,Cancelado por Validacion,2020-06-25T04:39:28.924Z,36629222,1,272.88
225004,Solicitud de Devolución Iniciada,2020-06-25T03:14:06.458Z,40636648,1,832.3
225004,Solicitud de Devolución Iniciada,2020-06-25T03:14:06.458Z,40102382,1,615.2
225004,Solicitud de Devolución Iniciada,2020-06-25T03:14:06.458Z,40092552,1,279.44
224749,Solicitud de Devolución Iniciada,2020-06-25T02:27:47.615Z,40623617,1,535.5
224711,Fulfilment con Cancelacion,2020-06-25T02:20:50.013Z,40604484,1,529.55
224638,Solicitud de Devolución Iniciada,2020-06-25T02:08:51.366Z,40700510,1,220.5
224638,Solicitud de Devolución Iniciada,2020-06-25T02:08:51.366Z,40796019,1,449.55
224638,Solicitud de Devolución Iniciada,2020-06-25T02:08:51.366Z,40658198,1,374.85
224638,Solicitud de Devolución Iniciada,2020-06-25T02:08:51.366Z,40740315,1,269.55
224638,Solicitud de Devolución Iniciada,2020-06-25T02:08:51.366Z,40657924,1,374.85
224638,Solicitud de Devolución Iniciada,2020-06-25T02:08:51.366Z,40700525,1,310.5
224622,Fulfilment con Cancelacion,2020-06-25T02:06:01.096Z,40657251,1,343
224622,Fulfilment con Cancelacion,2020-06-25T02:06:01.096Z,40561418,1,395
224622,Fulfilment con Cancelacion,2020-06-25T02:06:01.096Z,40639435,1,249.5
224225,Orden con Cancelacion,2020-06-25T01:17:09.396Z,40660849,1,534.9
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,38507118,1,539.4
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,40740306,1,475.2
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,39650709,1,956
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,40532991,3,1556
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,40662980,1,316
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,40533057,1,356
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,40544225,2,316
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,36676526,2,178.64
223980,Fulfilment con Cancelacion,2020-06-25T00:46:41.787Z,40533073,1,556
