Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1205119,1001955981,1862175,Recolectado,2021-02-25T20:42:47.410Z,
1205113,1001956056,1862166,Recolectado,2021-02-25T20:38:51.537Z,
1205108,3001956053,1862158,Recolectado,2021-02-25T20:36:37.501Z,
1205100,2001955971,1862150,Recolectado,2021-02-25T20:32:43.823Z,
1205051,1001955924,1862088,Recolectado,2021-02-25T20:09:31.326Z,
1205039,3001955825,1862072,Recolectado,2021-02-25T20:01:10.576Z,
1205031,3001955865,1862066,Recolectado,2021-02-25T20:00:16.454Z,
1205031,3001955865,1862064,Recolectado,2021-02-25T20:00:14.428Z,
1205009,3001955889,1862032,Recolectado,2021-02-25T19:52:29.883Z,
1205004,1001955811,1862026,Recolectado,2021-02-25T19:48:10.926Z,
1205004,1001955811,1862025,Recolectado,2021-02-25T19:48:09.465Z,
1205004,1001955811,1862024,Recolectado,2021-02-25T19:48:07.876Z,
1205003,3001955883,1862023,Recolectado,2021-02-25T19:47:59.582Z,
1204977,1001955849,1861988,Recolectado,2021-02-25T19:36:00.645Z,
1204969,3001955781,1861972,Recolectado,2021-02-25T19:31:06.224Z,
1204960,3001955837,1861967,Recolectado,2021-02-25T19:29:28.331Z,
1204959,1001955735,1861966,Recolectado,2021-02-25T19:29:02.916Z,
1204921,3001955709,1861912,Recolectado,2021-02-25T19:11:33.301Z,
1204899,1001955685,1861877,Recolectado,2021-02-25T19:03:38.943Z,
1204899,1001955685,1861876,Recolectado,2021-02-25T19:03:37.545Z,
1204826,1001955619,1861763,Recolectado,2021-02-25T18:36:37.898Z,
1204747,1001955492,1861664,Recolectado,2021-02-25T18:10:50.650Z,
1204747,1001955492,1861663,Recolectado,2021-02-25T18:10:48.753Z,
1204741,1001955435,1861656,Recolectado,2021-02-25T18:04:51.195Z,
1204709,1001955321,1861617,Recolectado,2021-02-25T17:54:36.610Z,
1204699,1001955401,1861606,Recolectado,2021-02-25T17:51:51.430Z,
1204693,3001955395,1861599,Recolectado,2021-02-25T17:49:40.450Z,
1204663,3001955223,1861559,Recolectado,2021-02-25T17:30:07.804Z,
1204626,3001955178,1861509,Recolectado,2021-02-25T17:15:07.387Z,
1204598,3001955158,1861468,Recolectado,2021-02-25T17:01:07.370Z,
1204597,3001955152,1861467,Recolectado,2021-02-25T17:01:07.057Z,
1204587,2001955176,1861461,Recolectado,2021-02-25T16:55:39.663Z,
1204584,1001955174,1861455,Recolectado,2021-02-25T16:55:09.929Z,
1204491,3001955088,1861345,Recolectado,2021-02-25T16:10:56.007Z,
1204491,3001955088,1861344,Recolectado,2021-02-25T16:10:52.627Z,
1204488,1001954963,1861341,Recolectado,2021-02-25T16:09:55.705Z,
1204416,3001954895,1861250,Recolectado,2021-02-25T15:26:39.271Z,
1204410,3001954890,1861244,Recolectado,2021-02-25T15:22:11.137Z,
1204352,3001954807,1861175,Recolectado,2021-02-25T14:31:05.941Z,
1204197,3001954420,1861000,Recolectado,2021-02-25T07:30:04.481Z,
1204177,3001954532,1860974,Recolectado,2021-02-25T06:46:07.669Z,
1204130,3001954497,1860877,Recolectado,2021-02-25T06:01:25.362Z,
1204130,3001954497,1860876,Recolectado,2021-02-25T06:01:23.213Z,
1204118,3001954490,1860861,Recolectado,2021-02-25T05:54:17.274Z,
1204093,3001954468,1860828,Recolectado,2021-02-25T05:40:15.010Z,
1204093,3001954468,1860827,Recolectado,2021-02-25T05:40:13.609Z,
1204087,3001954362,1860819,Recolectado,2021-02-25T05:33:34.463Z,
1204085,1001954361,1860817,Recolectado,2021-02-25T05:32:36.020Z,
1204047,1001954327,1860773,Recolectado,2021-02-25T05:07:34.019Z,
1204047,1001954327,1860772,Recolectado,2021-02-25T05:07:30.687Z,
1204040,3001954320,1860763,Recolectado,2021-02-25T05:00:50.642Z,
1204037,3001954288,1860760,Recolectado,2021-02-25T05:00:47.300Z,
1204037,3001954288,1860759,Recolectado,2021-02-25T05:00:45.774Z,
1204037,3001954288,1860758,Recolectado,2021-02-25T05:00:44.022Z,
1204007,3001954279,1860720,Recolectado,2021-02-25T04:46:09.448Z,
1204004,1001954262,1860716,Recolectado,2021-02-25T04:46:04.938Z,
1203973,3001954104,1860680,Recolectado,2021-02-25T04:32:39.976Z,
1203972,3001954261,1860679,Recolectado,2021-02-25T04:32:33.276Z,
1203921,1001954218,1860621,Recolectado,2021-02-25T04:13:37.544Z,
1203914,1001954207,1860614,Recolectado,2021-02-25T04:10:35.883Z,
1203880,1001954182,1860570,Recolectado,2021-02-25T03:59:20.933Z,
1203804,1001953968,1860486,Recolectado,2021-02-25T03:31:14.559Z,
1203804,1001953968,1860483,Recolectado,2021-02-25T03:31:12.111Z,
1203799,1001954002,1860468,Recolectado,2021-02-25T03:30:10.037Z,
1203764,1001953950,1860427,Recolectado,2021-02-25T03:15:30.877Z,
1203751,3001953944,1860412,Recolectado,2021-02-25T03:12:44.582Z,
1203739,1001953935,1860397,Recolectado,2021-02-25T03:06:10.175Z,
1203728,3001953924,1860383,Recolectado,2021-02-25T03:01:08.894Z,
1203706,3001953790,1860359,Recolectado,2021-02-25T02:49:54.182Z,
1203703,3001953788,1860355,Recolectado,2021-02-25T02:49:36.555Z,
1203648,3001953862,1860289,Recolectado,2021-02-25T02:30:46.091Z,
1203629,1001953740,1860265,Recolectado,2021-02-25T02:16:23.045Z,
1203620,1001953697,1860255,Recolectado,2021-02-25T02:16:09.249Z,
1203591,3001953704,1860224,Recolectado,2021-02-25T02:01:04.479Z,
1203573,1001953699,1860202,Recolectado,2021-02-25T01:57:34.934Z,
1203538,3001953670,1860158,Recolectado,2021-02-25T01:44:35.341Z,
1203524,1001953501,1860142,Recolectado,2021-02-25T01:38:53.905Z,
1203507,1001953486,1860120,Recolectado,2021-02-25T01:31:06.184Z,
1203494,1001953631,1860105,Recolectado,2021-02-25T01:25:44.673Z,
1203490,3001953626,1860101,Recolectado,2021-02-25T01:24:13.878Z,
1203445,3001953467,1860041,Recolectado,2021-02-25T01:06:05.057Z,
1203416,3001953456,1859981,Recolectado,2021-02-25T00:53:07.939Z,
1203410,2001953539,1859972,Recolectado,2021-02-25T00:49:08.515Z,
1203388,3001953420,1859943,Recolectado,2021-02-25T00:41:12.882Z,
1203374,3001953398,1859925,Recolectado,2021-02-25T00:35:10.345Z,
1203355,1001953226,1859900,Recolectado,2021-02-25T00:26:42.053Z,
1196460,1001943048,1859897,Recolectado,2021-02-25T00:26:13.983Z,
1203314,1001953336,1859855,Recolectado,2021-02-25T00:05:05.009Z,
1203314,1001953336,1859853,Recolectado,2021-02-25T00:05:01.955Z,
1203309,3001953329,1859845,Recolectado,2021-02-25T00:02:34.620Z,
