Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1255580,3002032052,1924261,Recolectado,2021-03-22T15:50:50.950Z,
1255576,2002031927,1924256,Recolectado,2021-03-22T15:46:56.718Z,
1255573,3002031926,1924253,Recolectado,2021-03-22T15:45:36.767Z,
1255566,3002032038,1924245,Recolectado,2021-03-22T15:32:41.197Z,
1255545,1002032027,1924221,Recolectado,2021-03-22T15:00:54.488Z,
1255538,1002031905,1924211,Recolectado,2021-03-22T14:45:35.980Z,
1255512,3002031891,1924179,Recolectado,2021-03-22T13:45:06.277Z,
1255467,3002031957,1924129,Recolectado,2021-03-22T07:08:18.762Z,
1255454,1002031834,1924116,Recolectado,2021-03-22T06:45:34.634Z,
1255444,3002031841,1924105,Recolectado,2021-03-22T06:24:34.313Z,
1255413,3002031715,1924069,Recolectado,2021-03-22T05:50:05.387Z,
1255403,1002031707,1924057,Recolectado,2021-03-22T05:38:06.246Z,
1255388,1002031690,1924040,Recolectado,2021-03-22T05:30:04.786Z,
1255354,1002031757,1923996,Recolectado,2021-03-22T05:02:11.259Z,
1255348,3002031752,1923990,Recolectado,2021-03-22T04:59:10.963Z,
1255337,3002031743,1923978,Recolectado,2021-03-22T04:50:49.120Z,
1255322,3002031628,1923963,Recolectado,2021-03-22T04:41:14.049Z,
1255297,1002031653,1923934,Recolectado,2021-03-22T04:29:32.411Z,
1255272,3002031641,1923904,Recolectado,2021-03-22T04:17:10.509Z,
1255258,3002031592,1923892,Recolectado,2021-03-22T04:14:16.334Z,
1255227,1002031551,1923853,Recolectado,2021-03-22T04:00:07.085Z,
1255209,1002031550,1923832,Recolectado,2021-03-22T03:51:02.260Z,
1255178,3002031505,1923799,Recolectado,2021-03-22T03:34:21.516Z,
1255164,3002031390,1923783,Recolectado,2021-03-22T03:27:16.561Z,
1255162,3002031490,1923781,Recolectado,2021-03-22T03:25:47.010Z,
1255149,2002031476,1923767,Recolectado,2021-03-22T03:20:27.541Z,
1255140,3002031470,1923756,Recolectado,2021-03-22T03:15:38.076Z,
1255137,1002031465,1923752,Recolectado,2021-03-22T03:13:26.461Z,
1255135,1002031373,1923749,Recolectado,2021-03-22T03:11:13.203Z,
1255127,1002031456,1923741,Recolectado,2021-03-22T03:04:39.985Z,
1255123,3002031370,1923737,Recolectado,2021-03-22T03:03:11.828Z,
1255116,3002031437,1923720,Recolectado,2021-03-22T03:00:06.718Z,
1255054,3002031206,1923660,Recolectado,2021-03-22T02:31:05.660Z,
1255043,3002031290,1923648,Recolectado,2021-03-22T02:23:17.325Z,
1255035,3002031261,1923631,Recolectado,2021-03-22T02:15:38.373Z,
1255029,1002031284,1923629,Recolectado,2021-03-22T02:15:19.630Z,
1255022,3002031277,1923619,Recolectado,2021-03-22T02:10:38.402Z,
1254965,3002031121,1923556,Recolectado,2021-03-22T01:31:27.544Z,
1254965,3002031121,1923555,Recolectado,2021-03-22T01:31:24.372Z,
1254934,3002031093,1923520,Recolectado,2021-03-22T01:08:53.344Z,
1254934,3002031093,1923519,Recolectado,2021-03-22T01:08:51.474Z,
1254934,3002031093,1923518,Recolectado,2021-03-22T01:08:47.976Z,
1254934,3002031093,1923517,Recolectado,2021-03-22T01:08:46.615Z,
1254880,1002031037,1923455,Recolectado,2021-03-22T00:30:35.959Z,
1254878,2002031054,1923451,Recolectado,2021-03-22T00:27:50.188Z,
1254834,1002030924,1923396,Recolectado,2021-03-22T00:00:00.897Z,
1254832,3002031010,1923394,Recolectado,2021-03-21T23:58:55.034Z,
1254745,3002030832,1923299,Recolectado,2021-03-21T23:06:09.437Z,
1254679,3002030774,1923223,Recolectado,2021-03-21T22:17:44.469Z,
1254678,3002030858,1923222,Recolectado,2021-03-21T22:16:39.343Z,
1254654,3002030750,1923197,Recolectado,2021-03-21T22:04:55.719Z,
1254612,3002030720,1923151,Recolectado,2021-03-21T21:36:51.661Z,
1254571,3002030513,1923098,Recolectado,2021-03-21T21:05:36.565Z,
1254565,1002030506,1923093,Recolectado,2021-03-21T21:00:39.900Z,
1254517,1002030475,1923031,Recolectado,2021-03-21T20:20:45.401Z,
1254513,1002030599,1923026,Recolectado,2021-03-21T20:17:18.681Z,
1254408,3002030199,1922900,Recolectado,2021-03-21T19:16:05.606Z,
1254406,1002030376,1922899,Recolectado,2021-03-21T19:16:04.570Z,
1254390,1002030374,1922877,Recolectado,2021-03-21T19:09:12.235Z,
1254388,3002030372,1922875,Recolectado,2021-03-21T19:08:33.037Z,
1254374,1002030364,1922857,Recolectado,2021-03-21T19:02:28.292Z,
1254306,3002030169,1922771,Recolectado,2021-03-21T18:18:06.739Z,
1254299,3002030294,1922763,Recolectado,2021-03-21T18:15:10.614Z,
1254226,3002030130,1922678,Recolectado,2021-03-21T17:22:27.413Z,
1254191,3002030021,1922635,Recolectado,2021-03-21T16:55:09.769Z,
1254191,3002030021,1922634,Recolectado,2021-03-21T16:55:07.403Z,
1254183,1002030016,1922626,Recolectado,2021-03-21T16:47:17.403Z,
1254145,3002030067,1922576,Recolectado,2021-03-21T16:23:36.270Z,
1254130,3002030058,1922562,Recolectado,2021-03-21T16:14:27.758Z,
1254123,1002029985,1922555,Recolectado,2021-03-21T16:03:39.849Z,
1254076,3002029881,1922488,Recolectado,2021-03-21T14:45:06.166Z,
1254055,3002029863,1922465,Recolectado,2021-03-21T14:07:00.419Z,
1254043,3002029855,1922452,Recolectado,2021-03-21T13:57:33.198Z,
1254015,3002029828,1922417,Recolectado,2021-03-21T10:55:37.106Z,
1254008,3002029813,1922409,Recolectado,2021-03-21T09:35:13.923Z,
1254008,3002029813,1922407,Recolectado,2021-03-21T09:35:08.157Z,
1254008,3002029813,1922406,Recolectado,2021-03-21T09:35:04.648Z,
1254008,3002029813,1922405,Recolectado,2021-03-21T09:34:58.625Z,
1254008,3002029813,1922404,Recolectado,2021-03-21T09:34:56.610Z,
1254008,3002029813,1922403,Recolectado,2021-03-21T09:34:54.291Z,
1254008,3002029813,1922402,Recolectado,2021-03-21T09:34:52.102Z,
1254002,3002029810,1922397,Recolectado,2021-03-21T08:45:36.937Z,
1253991,3002029621,1922383,Recolectado,2021-03-21T07:45:04.341Z,
1253979,3002029616,1922373,Recolectado,2021-03-21T07:01:13.225Z,
1253975,1002029615,1922369,Recolectado,2021-03-21T06:52:13.639Z,
1253974,1002029762,1922366,Recolectado,2021-03-21T06:46:08.395Z,
1253921,1002029680,1922310,Recolectado,2021-03-21T05:24:40.885Z,
1253872,1002029531,1922255,Recolectado,2021-03-21T04:38:13.863Z,
1253862,1002029559,1922244,Recolectado,2021-03-21T04:29:10.865Z,
1253829,3002029550,1922209,Recolectado,2021-03-21T04:03:00.785Z,
1253778,3002029445,1922149,Recolectado,2021-03-21T03:23:53.624Z,
1253769,3002029432,1922139,Recolectado,2021-03-21T03:15:31.308Z,
1253759,3002029431,1922130,Recolectado,2021-03-21T03:15:06.228Z,
1253759,3002029431,1922129,Recolectado,2021-03-21T03:15:04.346Z,
1253742,3002029219,1922112,Recolectado,2021-03-21T02:58:32.388Z,
1253738,3002029395,1922108,Recolectado,2021-03-21T02:54:52.828Z,
1253675,1002029324,1922033,Recolectado,2021-03-21T02:15:03.591Z,
1253639,3002029292,1921994,Recolectado,2021-03-21T01:47:53.874Z,
1253628,3002029286,1921983,Recolectado,2021-03-21T01:42:10.895Z,
1253624,3002029171,1921978,Recolectado,2021-03-21T01:37:30.950Z,
1253608,3002029263,1921959,Recolectado,2021-03-21T01:25:40.104Z,
1253608,3002029263,1921958,Recolectado,2021-03-21T01:25:37.412Z,
1253608,3002029263,1921957,Recolectado,2021-03-21T01:25:35.111Z,
1253604,3002029257,1921953,Recolectado,2021-03-21T01:23:08.764Z,
1253552,3002029116,1921894,Recolectado,2021-03-21T00:55:29.504Z,
1253552,3002029116,1921893,Recolectado,2021-03-21T00:55:27.559Z,
1252590,3002027395,1921864,Recolectado,2021-03-21T00:37:11.639Z,
1253450,3002028992,1921764,Recolectado,2021-03-20T23:46:07.385Z,
1253432,3002029002,1921744,Recolectado,2021-03-20T23:32:40.229Z,
1253415,3002028982,1921725,Recolectado,2021-03-20T23:17:21.498Z,
1253407,3002028974,1921717,Recolectado,2021-03-20T23:11:19.632Z,
1253378,3002028858,1921682,Recolectado,2021-03-20T22:45:10.715Z,
1253372,1002028829,1921675,Recolectado,2021-03-20T22:40:44.232Z,
1253371,3002028823,1921673,Recolectado,2021-03-20T22:37:56.227Z,
1253370,2002028821,1921672,Recolectado,2021-03-20T22:37:26.555Z,
1253313,3002028733,1921605,Recolectado,2021-03-20T21:52:57.086Z,
1253292,2002028715,1921578,Recolectado,2021-03-20T21:33:51.147Z,
1253290,3002028620,1921575,Recolectado,2021-03-20T21:32:51.353Z,
1253287,3002028688,1921571,Recolectado,2021-03-20T21:30:04.217Z,
1253282,2002028708,1921565,Recolectado,2021-03-20T21:27:17.266Z,
1253282,2002028708,1921564,Recolectado,2021-03-20T21:27:15.850Z,
1253273,1002028667,1921549,Recolectado,2021-03-20T21:16:05.546Z,
1253262,3002028676,1921538,Recolectado,2021-03-20T21:03:40.446Z,
1253214,1002028587,1921482,Recolectado,2021-03-20T20:25:00.686Z,
1253200,3002028513,1921465,Recolectado,2021-03-20T20:16:06.159Z,
1253181,1002028550,1921444,Recolectado,2021-03-20T20:03:32.360Z,
1253179,2002028498,1921438,Recolectado,2021-03-20T20:01:59.512Z,
1253171,3002028493,1921427,Recolectado,2021-03-20T19:58:03.561Z,
1253171,3002028493,1921426,Recolectado,2021-03-20T19:58:00.062Z,
1253148,1002028473,1921398,Recolectado,2021-03-20T19:40:11.576Z,
1253144,3002028327,1921393,Recolectado,2021-03-20T19:37:11.133Z,
1253127,3002028452,1921371,Recolectado,2021-03-20T19:20:34.070Z,
1253108,1002028311,1921347,Recolectado,2021-03-20T19:01:24.654Z,
1253107,3002028430,1921346,Recolectado,2021-03-20T19:01:00.267Z,
1253097,1002028401,1921342,Recolectado,2021-03-20T19:00:18.991Z,
1253097,1002028401,1921341,Recolectado,2021-03-20T19:00:15.408Z,
1253097,1002028401,1921339,Recolectado,2021-03-20T19:00:14.228Z,
1253096,1002028394,1921331,Recolectado,2021-03-20T19:00:06.280Z,
1253079,1002028410,1921308,Recolectado,2021-03-20T18:47:42.334Z,
1253072,1002028384,1921298,Recolectado,2021-03-20T18:45:04.594Z,
1252982,1002028173,1921196,Recolectado,2021-03-20T17:45:49.713Z,
1252982,1002028173,1921195,Recolectado,2021-03-20T17:45:46.964Z,
1252982,1002028173,1921194,Recolectado,2021-03-20T17:45:45.485Z,
1252911,1002028119,1921112,Recolectado,2021-03-20T16:42:02.982Z,
1252891,1002028090,1921090,Recolectado,2021-03-20T16:23:36.816Z,
1252873,1002028074,1921072,Recolectado,2021-03-20T16:02:12.099Z,
1252862,3002027955,1921058,Recolectado,2021-03-20T15:45:36.243Z,
1252826,1002027929,1921015,Recolectado,2021-03-20T15:00:05.767Z,
1252796,3002027898,1920982,Recolectado,2021-03-20T14:03:17.950Z,
1252748,3002027844,1920927,Recolectado,2021-03-20T08:45:05.233Z,
1252745,1002027733,1920925,Recolectado,2021-03-20T08:16:08.397Z,
1252742,1002027731,1920922,Recolectado,2021-03-20T08:00:05.698Z,
1252741,3002027784,1920921,Recolectado,2021-03-20T07:56:12.774Z,
1252705,3002027756,1920869,Recolectado,2021-03-20T06:27:27.075Z,
1252690,3002027678,1920844,Recolectado,2021-03-20T05:53:36.279Z,
1252647,1002027648,1920792,Recolectado,2021-03-20T05:16:02.056Z,
1252626,3002027410,1920770,Recolectado,2021-03-20T04:56:02.523Z,
1252595,3002027599,1920737,Recolectado,2021-03-20T04:24:23.941Z,
1252575,3002027391,1920711,Recolectado,2021-03-20T04:12:42.747Z,
1252555,3002027554,1920677,Recolectado,2021-03-20T03:47:04.405Z,
1252546,3002027544,1920665,Recolectado,2021-03-20T03:43:27.638Z,
1252528,3002027524,1920644,Recolectado,2021-03-20T03:29:23.382Z,
1252489,2002027480,1920606,Recolectado,2021-03-20T02:54:54.120Z,
1252484,3002027476,1920600,Recolectado,2021-03-20T02:51:03.573Z,
1252470,2002027457,1920582,Recolectado,2021-03-20T02:35:47.923Z,
1252455,3002027342,1920564,Recolectado,2021-03-20T02:23:49.414Z,
1252452,1002027441,1920560,Recolectado,2021-03-20T02:22:28.593Z,
1252442,1002027234,1920534,Recolectado,2021-03-20T02:12:26.035Z,
1252412,1002027308,1920492,Recolectado,2021-03-20T01:49:46.210Z,
1252377,1002027281,1920442,Recolectado,2021-03-20T01:22:07.295Z,
1252340,3002027190,1920381,Recolectado,2021-03-20T00:57:35.002Z,
1252316,3002027126,1920350,Recolectado,2021-03-20T00:41:38.579Z,
1252303,1002027112,1920332,Recolectado,2021-03-20T00:28:45.547Z,
1252301,2002027170,1920330,Recolectado,2021-03-20T00:26:01.055Z,
1252283,2002027096,1920302,Recolectado,2021-03-20T00:17:06.668Z,
1252273,3002027093,1920290,Recolectado,2021-03-20T00:12:50.023Z,
1252267,3002027081,1920282,Recolectado,2021-03-20T00:03:37.328Z,
1252250,2002027066,1920262,Recolectado,2021-03-19T23:51:43.683Z,
1252246,3002026919,1920257,Recolectado,2021-03-19T23:47:34.770Z,
1252238,1002027041,1920245,Recolectado,2021-03-19T23:46:05.780Z,
1252222,1002027052,1920229,Recolectado,2021-03-19T23:41:45.751Z,
1252191,3002027019,1920191,Recolectado,2021-03-19T23:19:49.317Z,
1252177,3002027012,1920177,Recolectado,2021-03-19T23:14:55.209Z,
1252169,3002026885,1920169,Recolectado,2021-03-19T23:08:05.091Z,
1252141,3002026867,1920138,Recolectado,2021-03-19T22:41:15.687Z,
1252120,1002026959,1920113,Recolectado,2021-03-19T22:21:24.735Z,
1252106,2002026852,1920099,Recolectado,2021-03-19T22:10:30.447Z,
1252102,3002026945,1920095,Recolectado,2021-03-19T22:04:14.843Z,
1252078,1002026806,1920065,Recolectado,2021-03-19T21:46:05.392Z,
1252067,1002026811,1920055,Recolectado,2021-03-19T21:39:00.528Z,
1252048,3002026795,1920035,Recolectado,2021-03-19T21:27:19.654Z,
1252038,1002026775,1920022,Recolectado,2021-03-19T21:16:02.142Z,
1252008,1002026736,1919986,Recolectado,2021-03-19T20:49:38.788Z,
1252006,1002026734,1919983,Recolectado,2021-03-19T20:47:28.240Z,
1252004,3002026731,1919980,Recolectado,2021-03-19T20:46:54.211Z,
1251998,2002026728,1919970,Recolectado,2021-03-19T20:43:56.672Z,
1251983,1002026689,1919954,Recolectado,2021-03-19T20:31:05.595Z,
1251975,3002026696,1919947,Recolectado,2021-03-19T20:23:13.063Z,
1251974,3002026695,1919946,Recolectado,2021-03-19T20:22:44.302Z,
1251929,1002026559,1919892,Recolectado,2021-03-19T19:46:22.806Z,
1251920,1002026557,1919883,Recolectado,2021-03-19T19:44:11.978Z,
1251894,1002026542,1919856,Recolectado,2021-03-19T19:29:09.068Z,
1251886,3002026527,1919847,Recolectado,2021-03-19T19:19:27.678Z,
1251883,3002026334,1919844,Recolectado,2021-03-19T19:17:29.245Z,
1251881,2002026520,1919842,Recolectado,2021-03-19T19:16:11.349Z,
1251871,3002026515,1919831,Recolectado,2021-03-19T19:14:11.056Z,
1251838,1002026473,1919794,Recolectado,2021-03-19T18:50:04.597Z,
1251827,2002026466,1919782,Recolectado,2021-03-19T18:45:40.068Z,
1251816,3002026456,1919770,Recolectado,2021-03-19T18:37:07.204Z,
1251814,1002026304,1919766,Recolectado,2021-03-19T18:37:01.234Z,
1251805,1002026447,1919758,Recolectado,2021-03-19T18:32:34.587Z,
1251781,1002026294,1919732,Recolectado,2021-03-19T18:19:58.433Z,
1251759,1002026408,1919709,Recolectado,2021-03-19T18:05:37.823Z,
1251750,3002026398,1919700,Recolectado,2021-03-19T18:01:03.464Z,
1251738,3002026276,1919687,Recolectado,2021-03-19T17:52:58.461Z,
1251715,1002026370,1919657,Recolectado,2021-03-19T17:39:13.038Z,
1251706,1002026349,1919647,Recolectado,2021-03-19T17:31:04.714Z,
1251698,1002026358,1919639,Recolectado,2021-03-19T17:24:12.569Z,
1251696,1002026356,1919637,Recolectado,2021-03-19T17:23:07.947Z,
1251687,1002026350,1919622,Recolectado,2021-03-19T17:12:51.502Z,
1251674,2002026338,1919593,Recolectado,2021-03-19T16:59:44.011Z,
1251673,2002026336,1919592,Recolectado,2021-03-19T16:59:10.939Z,
1251666,3002026221,1919580,Recolectado,2021-03-19T16:53:20.299Z,
1251663,3002026238,1919574,Recolectado,2021-03-19T16:49:53.065Z,
1251659,1002026215,1919570,Recolectado,2021-03-19T16:46:33.666Z,
1251631,1002026191,1919534,Recolectado,2021-03-19T16:27:14.364Z,
1251587,3002026145,1919493,Recolectado,2021-03-19T15:38:02.749Z,
1251585,1002026142,1919491,Recolectado,2021-03-19T15:34:11.564Z,
1251582,1002025996,1919487,Recolectado,2021-03-19T15:32:07.066Z,
1251564,1002026127,1919469,Recolectado,2021-03-19T15:14:10.157Z,
1251554,3002026121,1919459,Recolectado,2021-03-19T15:06:12.292Z,
1251530,3002026103,1919431,Recolectado,2021-03-19T14:42:10.396Z,
1251526,1002025960,1919427,Recolectado,2021-03-19T14:34:34.110Z,
1251520,1002025957,1919420,Recolectado,2021-03-19T14:26:20.902Z,
1251478,3002026037,1919368,Recolectado,2021-03-19T10:23:55.111Z,
1251437,3002025854,1919322,Recolectado,2021-03-19T06:51:42.528Z,
1251430,3002025847,1919314,Recolectado,2021-03-19T06:44:28.506Z,
1251429,1002025844,1919313,Recolectado,2021-03-19T06:39:21.663Z,
1251388,1002025714,1919265,Recolectado,2021-03-19T05:52:02.511Z,
1251375,3002025744,1919247,Recolectado,2021-03-19T05:41:11.523Z,
1251375,3002025744,1919246,Recolectado,2021-03-19T05:41:09.372Z,
1251368,1002025693,1919234,Recolectado,2021-03-19T05:32:21.686Z,
1251365,1002025529,1919231,Recolectado,2021-03-19T05:31:04.848Z,
1251351,1002025675,1919210,Recolectado,2021-03-19T05:18:33.118Z,
1251317,3002025517,1919176,Recolectado,2021-03-19T04:57:53.041Z,
1251305,1002025613,1919163,Recolectado,2021-03-19T04:46:15.711Z,
1251271,3002025485,1919119,Recolectado,2021-03-19T04:19:39.147Z,
1251259,1002025580,1919104,Recolectado,2021-03-19T04:12:35.101Z,
1251252,3002025478,1919095,Recolectado,2021-03-19T04:00:09.495Z,
1251248,1002025540,1919091,Recolectado,2021-03-19T04:00:05.406Z,
1251231,1002025467,1919071,Recolectado,2021-03-19T03:48:25.770Z,
1251185,1002025404,1919017,Recolectado,2021-03-19T03:14:23.005Z,
1251182,1002025400,1919013,Recolectado,2021-03-19T03:12:34.585Z,
1251155,3002025360,1918983,Recolectado,2021-03-19T03:00:05.686Z,
1251145,1002025375,1918974,Recolectado,2021-03-19T02:55:12.169Z,
1251110,3002025346,1918937,Recolectado,2021-03-19T02:40:01.815Z,
1251107,3002025341,1918931,Recolectado,2021-03-19T02:37:57.591Z,
1251087,1002025199,1918909,Recolectado,2021-03-19T02:24:54.352Z,
1251071,3002025302,1918889,Recolectado,2021-03-19T02:16:01.309Z,
1251064,3002025298,1918882,Recolectado,2021-03-19T02:14:18.911Z,
1251062,3002025291,1918879,Recolectado,2021-03-19T02:07:59.538Z,
1251019,1002025250,1918828,Recolectado,2021-03-19T01:33:29.186Z,
1250996,3002025148,1918800,Recolectado,2021-03-19T01:14:38.093Z,
1250934,1002024914,1918728,Recolectado,2021-03-19T00:30:11.880Z,
1250934,1002024914,1918726,Recolectado,2021-03-19T00:30:10.716Z,
1250921,3002024912,1918710,Recolectado,2021-03-19T00:19:45.924Z,
1250920,1002025038,1918709,Recolectado,2021-03-19T00:19:44.326Z,
1250907,1002025010,1918688,Recolectado,2021-03-19T00:15:35.735Z,
1250885,3002024903,1918665,Recolectado,2021-03-19T00:00:30.966Z,
1250882,3002024998,1918662,Recolectado,2021-03-18T23:57:23.257Z,
1250849,1002024969,1918625,Recolectado,2021-03-18T23:42:27.058Z,
1250821,1002024828,1918592,Recolectado,2021-03-18T23:31:05.717Z,
1250813,3002024953,1918585,Recolectado,2021-03-18T23:23:38.061Z,
1250806,2002024946,1918577,Recolectado,2021-03-18T23:19:19.860Z,
1250774,1002024815,1918536,Recolectado,2021-03-18T23:09:18.331Z,
1250681,3002024691,1918429,Recolectado,2021-03-18T22:15:04.570Z,
1250636,1002024557,1918383,Recolectado,2021-03-18T21:46:06.743Z,
1250631,2002024641,1918377,Recolectado,2021-03-18T21:40:35.882Z,
1250619,1002024522,1918365,Recolectado,2021-03-18T21:31:27.362Z,
1250564,2002024472,1918303,Recolectado,2021-03-18T21:09:34.339Z,
1250555,1002024316,1918290,Recolectado,2021-03-18T21:03:40.229Z,
1250541,1002024314,1918276,Recolectado,2021-03-18T21:00:10.760Z,
1250524,3002024365,1918252,Recolectado,2021-03-18T20:46:08.030Z,
1250500,1002024351,1918226,Recolectado,2021-03-18T20:30:23.212Z,
1250436,3002024201,1918158,Recolectado,2021-03-18T20:13:27.232Z,
1250426,1002024240,1918148,Recolectado,2021-03-18T20:08:29.950Z,
1250425,2002024184,1918147,Recolectado,2021-03-18T20:08:23.661Z,
1250420,1002024034,1918141,Recolectado,2021-03-18T20:05:49.163Z,
1250404,3002024022,1918124,Recolectado,2021-03-18T20:00:25.276Z,
1233517,1001998766,1918057,Recolectado,2021-03-18T18:03:32.255Z,
1250366,1002023919,1918053,Recolectado,2021-03-18T16:00:05.097Z,
1250320,1002023879,1918004,Recolectado,2021-03-18T14:54:29.212Z,
1250308,3002023870,1917988,Recolectado,2021-03-18T14:33:33.780Z,
1250286,1002023838,1917963,Recolectado,2021-03-18T13:46:04.394Z,
1250263,3002023822,1917938,Recolectado,2021-03-18T12:31:05.707Z,
1250261,3002023823,1917935,Recolectado,2021-03-18T12:24:01.796Z,
1250249,3002023809,1917923,Recolectado,2021-03-18T11:16:04.932Z,
1250226,3002023774,1917893,Recolectado,2021-03-18T07:30:36.685Z,
1250209,3002023751,1917877,Recolectado,2021-03-18T07:00:04.996Z,
1250134,1002023563,1917794,Recolectado,2021-03-18T05:20:48.363Z,
1250129,3002023559,1917789,Recolectado,2021-03-18T05:16:24.459Z,
1250129,3002023559,1917788,Recolectado,2021-03-18T05:16:22.930Z,
1250129,3002023559,1917787,Recolectado,2021-03-18T05:16:21.027Z,
1250129,3002023559,1917786,Recolectado,2021-03-18T05:16:19.852Z,
1250127,3002023394,1917782,Recolectado,2021-03-18T05:16:06.846Z,
1250120,1002023558,1917777,Recolectado,2021-03-18T05:13:57.349Z,
1250097,3002023521,1917746,Recolectado,2021-03-18T05:00:04.533Z,
1250084,1002023525,1917732,Recolectado,2021-03-18T04:47:22.349Z,
1250070,3002023511,1917716,Recolectado,2021-03-18T04:37:25.684Z,
1250047,1002023354,1917691,Recolectado,2021-03-18T04:17:29.598Z,
1250016,3002023296,1917659,Recolectado,2021-03-18T03:46:20.471Z,
1249975,2002023267,1917609,Recolectado,2021-03-18T03:17:59.751Z,
1249969,3002023097,1917600,Recolectado,2021-03-18T03:15:04.877Z,
1249967,3002023089,1917599,Recolectado,2021-03-18T03:15:04.330Z,
1249951,1002023229,1917583,Recolectado,2021-03-18T03:01:13.547Z,
1249943,3002023227,1917574,Recolectado,2021-03-18T02:58:49.742Z,
1249921,3002023205,1917550,Recolectado,2021-03-18T02:45:37.322Z,
1249889,1002023165,1917514,Recolectado,2021-03-18T02:25:13.419Z,
1249868,3002023144,1917492,Recolectado,2021-03-18T02:06:41.988Z,
1249860,1002023139,1917483,Recolectado,2021-03-18T02:00:51.548Z,
1249854,1002023138,1917475,Recolectado,2021-03-18T02:00:00.229Z,
1249816,3002023003,1917429,Recolectado,2021-03-18T01:33:40.616Z,
1249787,1002022897,1917392,Recolectado,2021-03-18T01:16:07.767Z,
1249782,1002022974,1917385,Recolectado,2021-03-18T01:05:29.353Z,
1248297,1002020661,1917378,Recolectado,2021-03-18T01:01:01.481Z,
1249734,1002022883,1917326,Recolectado,2021-03-18T00:30:38.254Z,
1249734,1002022883,1917325,Recolectado,2021-03-18T00:30:34.816Z,
1249720,2002022808,1917289,Recolectado,2021-03-18T00:16:20.657Z,
1249720,2002022808,1917288,Recolectado,2021-03-18T00:16:16.724Z,
1249697,1002022860,1917259,Recolectado,2021-03-17T23:58:57.103Z,
1249488,3002022445,1917223,Recolectado,2021-03-17T23:37:12.854Z,
1249656,3002022740,1917210,Recolectado,2021-03-17T23:29:54.000Z,
1249653,3002022613,1917206,Recolectado,2021-03-17T23:27:24.747Z,
1249643,3002022722,1917194,Recolectado,2021-03-17T23:20:20.541Z,
1249643,3002022722,1917193,Recolectado,2021-03-17T23:20:18.782Z,
1249633,1002022709,1917180,Recolectado,2021-03-17T23:11:22.769Z,
1249625,3002022698,1917171,Recolectado,2021-03-17T23:02:58.988Z,
1249617,1002022561,1917162,Recolectado,2021-03-17T23:00:03.878Z,
1249606,1002022577,1917150,Recolectado,2021-03-17T22:48:52.813Z,
1249535,3002022497,1917057,Recolectado,2021-03-17T21:42:41.888Z,
1249530,1002022494,1917052,Recolectado,2021-03-17T21:39:07.042Z,
1249523,1002022467,1917044,Recolectado,2021-03-17T21:30:38.581Z,
1249518,1002022417,1917038,Recolectado,2021-03-17T21:28:28.676Z,
1249516,1002022482,1917036,Recolectado,2021-03-17T21:26:48.834Z,
1249507,3002022411,1917025,Recolectado,2021-03-17T21:17:36.806Z,
1249488,3002022445,1916997,Recolectado,2021-03-17T21:00:40.911Z,
1249480,3002022398,1916990,Recolectado,2021-03-17T20:57:41.868Z,
1249428,1002022366,1916924,Recolectado,2021-03-17T20:17:25.491Z,
1249417,2002022358,1916908,Recolectado,2021-03-17T20:09:45.925Z,
1249409,2002022262,1916899,Recolectado,2021-03-17T20:03:18.694Z,
1249393,1002022253,1916881,Recolectado,2021-03-17T19:53:37.245Z,
1249360,3002022213,1916837,Recolectado,2021-03-17T19:29:39.359Z,
1249359,3002022127,1916836,Recolectado,2021-03-17T19:29:23.872Z,
1249342,1002022117,1916812,Recolectado,2021-03-17T19:19:15.946Z,
1249309,1002022166,1916766,Recolectado,2021-03-17T18:53:30.545Z,
1249289,2002022090,1916743,Recolectado,2021-03-17T18:41:17.785Z,
1249278,3002022143,1916730,Recolectado,2021-03-17T18:34:11.220Z,
1249261,1002022032,1916710,Recolectado,2021-03-17T18:27:58.019Z,
1249260,3002022073,1916709,Recolectado,2021-03-17T18:27:40.381Z,
1249253,3002022019,1916698,Recolectado,2021-03-17T18:19:16.387Z,
1249156,1002021897,1916576,Recolectado,2021-03-17T17:15:35.679Z,
1249113,1002021785,1916523,Recolectado,2021-03-17T16:40:42.724Z,
1249104,3002021870,1916511,Recolectado,2021-03-17T16:30:06.297Z,
1249057,1002021751,1916463,Recolectado,2021-03-17T15:46:08.012Z,
1249039,2002021748,1916444,Recolectado,2021-03-17T15:26:23.570Z,
1249037,1002021703,1916442,Recolectado,2021-03-17T15:24:27.030Z,
1249015,3002021678,1916419,Recolectado,2021-03-17T15:00:05.566Z,
1248996,1002021666,1916397,Recolectado,2021-03-17T14:30:20.332Z,
1248994,1002021531,1916395,Recolectado,2021-03-17T14:25:24.960Z,
1248993,3002021664,1916394,Recolectado,2021-03-17T14:24:50.481Z,
1248978,1002021651,1916379,Recolectado,2021-03-17T14:04:26.054Z,
1248974,1002021645,1916375,Recolectado,2021-03-17T13:39:35.292Z,
1248970,3002021520,1916371,Recolectado,2021-03-17T13:18:56.106Z,
1248930,3002021608,1916318,Recolectado,2021-03-17T08:29:18.869Z,
1248903,1002021572,1916275,Recolectado,2021-03-17T06:47:18.069Z,
1248890,3002021471,1916254,Recolectado,2021-03-17T06:25:46.190Z,
1248888,3002021551,1916250,Recolectado,2021-03-17T06:24:14.731Z,
