Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1199237,3001947399,1854661,Recolectado,2021-02-23T18:08:13.693Z,
1199228,1001947377,1854650,Recolectado,2021-02-23T18:03:05.194Z,
1199224,3001947371,1854646,Recolectado,2021-02-23T18:01:17.846Z,
1199216,1001947362,1854635,Recolectado,2021-02-23T17:59:33.650Z,
1199166,3001947176,1854570,Recolectado,2021-02-23T17:46:06.659Z,
1199152,1001947202,1854552,Recolectado,2021-02-23T17:41:23.960Z,
1199146,1001947197,1854546,Recolectado,2021-02-23T17:38:46.603Z,
1199104,1001947131,1854496,Recolectado,2021-02-23T17:22:36.314Z,
1199104,1001947131,1854495,Recolectado,2021-02-23T17:22:34.430Z,
1199104,1001947131,1854493,Recolectado,2021-02-23T17:22:30.712Z,
1199084,1001946971,1854470,Recolectado,2021-02-23T17:16:06.729Z,
1199045,1001947072,1854421,Recolectado,2021-02-23T16:57:57.690Z,
1199043,3001947069,1854419,Recolectado,2021-02-23T16:56:44.950Z,
1199025,1001947050,1854398,Recolectado,2021-02-23T16:49:30.367Z,
1199004,3001947037,1854377,Recolectado,2021-02-23T16:41:37.128Z,
1198991,3001946919,1854364,Recolectado,2021-02-23T16:35:22.353Z,
1198984,3001946910,1854356,Recolectado,2021-02-23T16:32:44.852Z,
1198972,1001946734,1854342,Recolectado,2021-02-23T16:31:06.159Z,
1198917,1001946858,1854274,Recolectado,2021-02-23T16:10:15.299Z,
1198916,1001946715,1854273,Recolectado,2021-02-23T16:09:42.319Z,
1198916,1001946715,1854272,Recolectado,2021-02-23T16:09:40.468Z,
1198883,1001946693,1854231,Recolectado,2021-02-23T15:57:49.201Z,
1198877,1001946823,1854225,Recolectado,2021-02-23T15:55:18.995Z,
1198868,1001946811,1854213,Recolectado,2021-02-23T15:50:53.668Z,
1198864,1001946805,1854208,Recolectado,2021-02-23T15:50:22.118Z,
1198835,3001946758,1854173,Recolectado,2021-02-23T15:32:39.128Z,
1198835,3001946758,1854172,Recolectado,2021-02-23T15:32:37.689Z,
1198827,3001946753,1854164,Recolectado,2021-02-23T15:30:17.662Z,
1198784,3001946639,1854111,Recolectado,2021-02-23T15:12:26.486Z,
1198781,1001946604,1854108,Recolectado,2021-02-23T15:11:06.638Z,
1198729,2001946552,1854049,Recolectado,2021-02-23T14:42:00.813Z,
1198644,1001946454,1853931,Recolectado,2021-02-23T13:34:20.951Z,
1198624,3001946374,1853906,Recolectado,2021-02-23T13:02:59.197Z,
1198616,3001946371,1853896,Recolectado,2021-02-23T12:37:13.806Z,
1198606,1001946319,1853883,Recolectado,2021-02-23T12:01:25.674Z,
1198583,3001946279,1853845,Recolectado,2021-02-23T09:02:55.462Z,
1198567,1001946340,1853819,Recolectado,2021-02-23T08:30:04.539Z,
1198546,3001946241,1853789,Recolectado,2021-02-23T07:43:14.199Z,
1198530,1001946222,1853769,Recolectado,2021-02-23T07:15:05.078Z,
1198530,1001946222,1853768,Recolectado,2021-02-23T07:15:03.509Z,
1198530,1001946222,1853767,Recolectado,2021-02-23T07:15:02.138Z,
1198520,3001946208,1853753,Recolectado,2021-02-23T06:59:46.145Z,
1198508,3001946008,1853734,Recolectado,2021-02-23T06:46:28.846Z,
1198468,1001946139,1853674,Recolectado,2021-02-23T06:15:55.149Z,
1198424,1001946092,1853602,Recolectado,2021-02-23T05:46:05.919Z,
1198420,1001946109,1853598,Recolectado,2021-02-23T05:39:56.114Z,
1198420,1001946109,1853597,Recolectado,2021-02-23T05:39:53.853Z,
1198403,3001946063,1853573,Recolectado,2021-02-23T05:31:05.589Z,
1198389,1001946087,1853561,Recolectado,2021-02-23T05:22:56.449Z,
1198378,1001946053,1853549,Recolectado,2021-02-23T05:15:37.657Z,
1198345,3001945920,1853509,Recolectado,2021-02-23T05:00:10.732Z,
1198339,1001945931,1853502,Recolectado,2021-02-23T04:58:53.052Z,
1198334,3001945732,1853496,Recolectado,2021-02-23T04:55:30.847Z,
1198322,3001945881,1853479,Recolectado,2021-02-23T04:45:14.431Z,
1198296,3001945888,1853450,Recolectado,2021-02-23T04:33:15.667Z,
1198242,1001945843,1853386,Recolectado,2021-02-23T04:14:48.695Z,
1198218,3001945672,1853357,Recolectado,2021-02-23T04:00:06.116Z,
1198203,1001945788,1853341,Recolectado,2021-02-23T03:50:40.842Z,
1198194,3001945747,1853332,Recolectado,2021-02-23T03:46:16.101Z,
1198194,3001945747,1853331,Recolectado,2021-02-23T03:46:14.330Z,
1198195,3001945750,1853328,Recolectado,2021-02-23T03:46:06.051Z,
