Order Id, Status, CreatedOn, SKU Refs, Required Quantity, Price
473836,Error en Sistema,2020-08-20T19:49:01.687Z,39423253,1,345
473748,Orden con Cancelacion,2020-08-20T19:21:47.034Z,40657912,1,795
473379,Orden con Cancelacion,2020-08-20T17:30:01.834Z,40154599,1,3700
473196,Error en Sistema,2020-08-20T16:31:06.520Z,40344693,1,554.7
473162,Error en Sistema,2020-08-20T16:21:54.579Z,38292408,1,2195
473124,Error en Sistema,2020-08-20T16:11:31.867Z,40624760,1,335.2
473090,Error en Sistema,2020-08-20T16:00:02.274Z,40514696,1,399.5
472850,Error en Sistema,2020-08-20T14:42:22.143Z,39277537,1,477
472817,Orden con Cancelacion,2020-08-20T14:31:02.823Z,37779140,1,167.2
472695,Error en Sistema,2020-08-20T13:46:19.151Z,40830269,1,1197
472621,Error en Sistema,2020-08-20T11:31:03.376Z,40800729,1,419.7
472417,Error en Sistema,2020-08-20T05:00:15.522Z,31278536,1,249
472183,Fulfilment con Cancelacion,2020-08-20T03:42:22.515Z,37509191,1,4794.65
472082,Error en Sistema,2020-08-20T03:15:10.747Z,40739352,1,591
472082,Error en Sistema,2020-08-20T03:15:10.747Z,40822455,1,719.4
472000,Error en Sistema,2020-08-20T02:52:09.888Z,38925630,1,1079.4
471707,Asignado,2020-08-20T01:20:47.903Z,40936896,1,1759.2
471707,Asignado,2020-08-20T01:20:47.903Z,40390768,1,1119.6
471682,Orden con Cancelacion,2020-08-20T01:11:09.671Z,31702124,1,190
465618,Error en Sistema,2020-08-18T05:15:19.338Z,39777066,1,322
438097,Solicitud de Devolución Iniciada,2020-08-10T17:56:25.063Z,40795321,1,599.5
438097,Solicitud de Devolución Iniciada,2020-08-10T17:56:25.063Z,40533164,1,143.7
438097,Solicitud de Devolución Iniciada,2020-08-10T17:56:25.063Z,40098550,1,187.5
438097,Solicitud de Devolución Iniciada,2020-08-10T17:56:25.063Z,40516573,1,239.4
438097,Solicitud de Devolución Iniciada,2020-08-10T17:56:25.063Z,40516489,1,170.7
