Order Id, Order Ref, Fulfilment Id, Status, CreatedOn
1287811,1002080836,1963112,Recolectado,2021-04-11T22:16:04.795Z,
1287779,3002080708,1963075,Recolectado,2021-04-11T21:46:38.987Z,
1287760,2002080694,1963054,Recolectado,2021-04-11T21:35:29.532Z,
1287741,3002080683,1963034,Recolectado,2021-04-11T21:21:51.991Z,
1287665,3002080639,1962943,Recolectado,2021-04-11T20:28:49.029Z,
1287594,3002080533,1962860,Recolectado,2021-04-11T19:37:50.366Z,
1287590,1002080398,1962856,Recolectado,2021-04-11T19:35:13.533Z,
1287553,1002080380,1962816,Recolectado,2021-04-11T19:11:35.653Z,
1287546,3002080494,1962808,Recolectado,2021-04-11T19:06:17.773Z,
1287524,1002080472,1962781,Recolectado,2021-04-11T18:49:39.202Z,
1287488,3002080330,1962739,Recolectado,2021-04-11T18:29:57.068Z,
1287444,3002080129,1962686,Recolectado,2021-04-11T18:02:04.858Z,
1287425,1002080271,1962661,Recolectado,2021-04-11T17:50:57.868Z,
1287363,2002080211,1962594,Recolectado,2021-04-11T17:10:44.503Z,
1287362,3002080210,1962593,Recolectado,2021-04-11T17:10:10.241Z,
1287356,1002080084,1962585,Recolectado,2021-04-11T17:04:32.857Z,
1287125,3002079768,1962323,Recolectado,2021-04-11T05:37:57.296Z,
1287080,1002079524,1962269,Recolectado,2021-04-11T04:38:43.825Z,
1287061,1002079511,1962247,Recolectado,2021-04-11T04:20:30.662Z,
1287035,1002079611,1962220,Recolectado,2021-04-11T03:57:40.605Z,
1287017,3002079591,1962200,Recolectado,2021-04-11T03:42:29.934Z,
1287011,1002079584,1962195,Recolectado,2021-04-11T03:34:57.700Z,
1287011,1002079584,1962193,Recolectado,2021-04-11T03:34:55.220Z,
1287005,3002079580,1962187,Recolectado,2021-04-11T03:30:28.035Z,
1286985,1002079561,1962161,Recolectado,2021-04-11T03:14:29.457Z,
1286985,1002079561,1962160,Recolectado,2021-04-11T03:14:26.649Z,
1286985,1002079561,1962159,Recolectado,2021-04-11T03:14:23.179Z,
1286985,1002079561,1962158,Recolectado,2021-04-11T03:14:21.675Z,
1286977,3002079551,1962149,Recolectado,2021-04-11T03:01:22.741Z,
1286910,3002079223,1962074,Recolectado,2021-04-11T02:00:05.003Z,
1286863,1002079214,1962017,Recolectado,2021-04-11T01:28:14.711Z,
1286845,3002079192,1961997,Recolectado,2021-04-11T01:16:04.573Z,
